head,rel,tail
Q7143713,P106,Q13474373
Q7143713,P27,Q30
Q7143713,P413,Q280658
Q7143713,P641,Q2736
Q7143713,P641,Q41323
Q7143713,P641,Q131359
Q7143713,P1532,Q30
Q7143713,P1412,Q1860
Q7148087,P27,Q38
Q7148087,P1412,Q652
Q7148087,P106,Q512314
Q41871,P106,Q3282637
Q41871,P106,Q10798782
Q41871,P106,Q10800557
Q41871,P106,Q2526255
Q41871,P106,Q10349745
Q41871,P106,Q33999
Q41871,P106,Q131524
Q41871,P106,Q28389
Q41871,P106,Q2259451
Q41871,P106,Q2405480
Q41871,P106,Q3455803
Q41871,P106,Q12362622
Q41871,P27,Q30
Q41871,P166,Q202051
Q41871,P166,Q103916
Q41871,P166,Q1131356
Q41871,P166,Q1631998
Q41871,P166,Q1738793
Q41871,P166,Q13452531
Q41871,P166,Q17985761
Q41871,P166,Q727328
Q41871,P509,Q47912
Q41871,P607,Q362
Q41871,P1411,Q106291
Q41871,P1411,Q103916
Q41871,P1411,Q102427
Q41871,P1411,Q1445521
Q41871,P1196,Q3739104
Q41871,P1340,Q17122834
Q41871,P1412,Q1860
Q41871,P136,Q130232
Q41871,P136,Q959790
Q41871,P1343,Q67311526
Q41871,P103,Q1860
Q41871,P6886,Q1860
Q41871,P937,Q30
Q213167,P136,Q132311
Q213167,P407,Q7976
Q213167,P407,Q1860
Q213167,P495,Q30
Q1640126,P22,Q1004037
Q1640126,P27,Q756617
Q1640126,P140,Q855585
Q1640126,P106,Q2478141
Q1640126,P1412,Q9035
Q1640126,P103,Q9035
Q4947838,P106,Q33999
Q4947838,P106,Q4610556
Q4947838,P106,Q1053574
Q4947838,P27,Q34
Q4947838,P1412,Q9027
Q4947838,P1412,Q1860
Q4947838,P103,Q9027
Q4947838,P103,Q1860
Q159,P1622,Q14565199
Q159,P37,Q7737
Q159,P47,Q227
Q159,P47,Q184
Q159,P47,Q148
Q159,P47,Q191
Q159,P47,Q33
Q159,P47,Q230
Q159,P47,Q232
Q159,P47,Q211
Q159,P47,Q37
Q159,P47,Q423
Q159,P47,Q20
Q159,P47,Q17
Q159,P47,Q30
Q159,P47,Q212
Q159,P47,Q711
Q159,P47,Q36
Q159,P47,Q16150196
Q159,P47,Q458
Q159,P47,Q34
Q159,P150,Q649
Q159,P421,Q6723
Q159,P30,Q46
Q159,P30,Q48
Q159,P36,Q649
Q159,P832,Q47499
Q159,P832,Q196627
Q159,P807,Q15180
Q159,P530,Q30
Q159,P530,Q148
Q159,P530,Q183
Q159,P530,Q403
Q159,P530,Q668
Q159,P530,Q17
Q159,P530,Q881
Q159,P530,Q717
Q159,P530,Q241
Q159,P530,Q79
Q159,P530,Q43
Q159,P530,Q16
Q159,P530,Q155
Q159,P530,Q38
Q159,P530,Q142
Q159,P530,Q414
Q159,P530,Q801
Q159,P530,Q953
Q159,P530,Q1011
Q159,P530,Q711
Q159,P530,Q408
Q159,P530,Q805
Q159,P530,Q227
Q159,P530,Q27
Q159,P530,Q212
Q159,P530,Q252
Q159,P530,Q458
Q159,P530,Q858
Q159,P530,Q884
Q159,P530,Q184
Q159,P530,Q159583
Q159,P530,Q423
Q159,P530,Q20
Q159,P530,Q96
Q159,P530,Q41
Q159,P530,Q843
Q159,P530,Q211
Q159,P530,Q1019
Q159,P530,Q40
Q159,P530,Q902
Q159,P530,Q219
Q159,P530,Q399
Q159,P530,Q712
Q159,P530,Q863
Q159,P530,Q36
Q159,P530,Q238
Q159,P530,Q954
Q159,P530,Q686
Q159,P530,Q265
Q159,P530,Q77
Q159,P530,Q145
Q159,P530,Q878
Q159,P530,Q1036
Q159,P530,Q874
Q159,P530,Q948
Q159,P530,Q754
Q159,P530,Q869
Q159,P530,Q924
Q159,P530,Q865
Q159,P530,Q39
Q159,P530,Q34
Q159,P530,Q1049
Q159,P530,Q854
Q159,P530,Q29
Q159,P530,Q958
Q159,P530,Q258
Q159,P530,Q215
Q159,P530,Q214
Q159,P530,Q334
Q159,P530,Q1042
Q159,P530,Q1041
Q159,P530,Q189
Q159,P530,Q222
Q159,P530,Q32
Q159,P530,Q28
Q159,P530,Q262
Q159,P530,Q813
Q159,P530,Q31
Q159,P530,Q1033
Q159,P530,Q1013
Q159,P530,Q1028
Q159,P530,Q796
Q159,P530,Q889
Q159,P530,Q736
Q159,P530,Q697
Q159,P530,Q1030
Q159,P530,Q750
Q159,P530,Q917
Q159,P530,Q800
Q159,P530,Q783
Q159,P530,Q1016
Q159,P530,Q963
Q159,P530,Q232
Q159,P530,Q921
Q159,P530,Q819
Q159,P530,Q811
Q159,P530,Q733
Q159,P530,Q774
Q159,P530,Q664
Q159,P530,Q804
Q159,P530,Q218
Q159,P530,Q115
Q159,P530,Q916
Q159,P530,Q398
Q159,P530,Q236
Q159,P530,Q965
Q159,P530,Q928
Q159,P530,Q962
Q159,P530,Q836
Q159,P530,Q424
Q159,P530,Q298
Q159,P530,Q974
Q159,P530,Q574
Q159,P530,Q739
Q159,P530,Q734
Q159,P530,Q117
Q159,P530,Q1008
Q159,P530,Q233
Q159,P530,Q114
Q159,P530,Q822
Q159,P530,Q1029
Q159,P530,Q912
Q159,P530,Q1025
Q159,P530,Q37
Q159,P530,Q217
Q159,P530,Q817
Q159,P530,Q235
Q159,P530,Q837
Q159,P530,Q45
Q159,P530,Q221
Q159,P530,Q971
Q159,P530,Q419
Q159,P530,Q219060
Q159,P530,Q842
Q159,P530,Q833
Q159,P530,Q55
Q159,P530,Q983
Q159,P530,Q1005
Q159,P530,Q229
Q159,P530,Q225
Q159,P530,Q1027
Q159,P530,Q35
Q159,P530,Q826
Q159,P530,Q16150196
Q159,P530,Q33
Q159,P1343,Q302556
Q159,P1343,Q4173137
Q159,P1343,Q19180675
Q159,P1343,Q602358
Q159,P1343,Q15987490
Q159,P1343,Q867541
Q159,P1343,Q19047539
Q159,P1343,Q16082057
Q159,P2852,Q1061257
Q159,P2936,Q7737
Q159,P463,Q1065
Q159,P463,Q7809
Q159,P463,Q8475
Q159,P463,Q81299
Q159,P463,Q191384
Q159,P463,Q827525
Q159,P463,Q1043527
Q159,P463,Q656801
Q159,P463,Q1072120
Q159,P463,Q8908
Q159,P463,Q37143
Q159,P463,Q170481
Q159,P463,Q19771
Q159,P463,Q7825
Q159,P463,Q7886981
Q159,P463,Q189062
Q159,P463,Q1928989
Q159,P463,Q1480793
Q159,P463,Q842490
Q159,P463,Q233611
Q159,P463,Q5611262
Q159,P463,Q17495
Q159,P463,Q376150
Q159,P463,Q162656
Q159,P463,Q170424
Q159,P463,Q7817
Q159,P463,Q605326
Q159,P5658,Q14565199
Q159,P1365,Q15180
Q159,P206,Q98
Q159,P1344,Q114096220
Q159,P3461,Q212
Q159,P3461,Q37
Q159,P3461,Q211
Q159,P3461,Q191
Q159,P3461,Q213
Q159,P3461,Q7184
Q159,P3461,Q55
Q159,P3461,Q36
Q159,P3461,Q214
Q159,P1552,Q47185282
Q159,P17,Q159
Q108660585,P106,Q19204627
Q108660585,P641,Q41323
Q112761982,P495,Q30
Q112761982,P449,Q1630304
Q112761982,P136,Q859369
Q112761982,P364,Q1860
Q112761982,P750,Q54958752
Q112761982,P437,Q723685
Q20707362,P449,Q907311
Q20707362,P161,Q16207879
Q20707362,P136,Q1366112
Q20707362,P136,Q645928
Q20707362,P136,Q959790
Q20707362,P750,Q907311
Q20707362,P495,Q145
Q20707362,P495,Q30
Q20707362,P364,Q1860
Q20707362,P915,Q258
Q20707362,P915,Q84
Q20707362,P915,Q22
Q20707362,P921,Q9682
Q20707362,P840,Q42182
Q20707362,P840,Q84
Q20707362,P840,Q42646
Q20707362,P437,Q723685
Q20707362,P674,Q9682
Q20707362,P674,Q76927
Q20707362,P674,Q10633
Q20707362,P674,Q280856
Q20707362,P674,Q590227
Q20707362,P674,Q43274
Q20707362,P674,Q153330
Q19069,P840,Q96
Q19069,P495,Q30
Q19069,P364,Q1860
Q19069,P136,Q130232
Q19069,P136,Q188473
Q19069,P915,Q96
Q19069,P750,Q907311
Q19069,P462,Q22006653
Q19069,P437,Q723685
Q19069,P5021,Q4165246
Q19069,P5021,Q105776216
Q19069,P361,Q823422
Q48938223,P275,Q3238057
Q48938223,P407,Q20923490
Q48938223,P407,Q1860
Q48938223,P6216,Q50423863
Q48938223,P17,Q148
Q33103839,P106,Q43845
Q33103839,P106,Q36180
Q33103839,P19,Q30
Q33103839,P27,Q30
Q33103839,P103,Q1860
Q33103839,P1412,Q1860
Q33103839,P6886,Q1860
Q33103839,P551,Q30
Q33103839,P6553,L485
Q7847400,P495,Q30
Q7847400,P449,Q23633
Q7847400,P136,Q1366112
Q7847400,P136,Q9335577
Q7847400,P840,Q99
Q7847400,P272,Q23633
Q7847400,P364,Q1860
Q7847400,P437,Q723685
Q7847400,P750,Q1630304
Q7847400,P750,Q65359104
Q528496,P106,Q10800557
Q528496,P106,Q639669
Q528496,P106,Q177220
Q528496,P106,Q5716684
Q528496,P1412,Q5885
Q528496,P6553,L485
Q528496,P103,Q5885
Q528496,P27,Q668
Q8016,P27,Q145
Q8016,P27,Q174193
Q8016,P39,Q28841847
Q8016,P106,Q82955
Q8016,P106,Q1930187
Q8016,P106,Q1028181
Q8016,P106,Q18814623
Q8016,P106,Q28389
Q8016,P106,Q372436
Q8016,P106,Q189290
Q8016,P106,Q36180
Q8016,P166,Q13377517
Q8016,P166,Q4710826
Q8016,P166,Q16947520
Q8016,P166,Q976544
Q8016,P166,Q105339055
Q8016,P463,Q463303
Q8016,P463,Q123885
Q8016,P463,Q215248
Q8016,P607,Q361
Q8016,P607,Q362
Q8016,P140,Q82708
Q8016,P509,Q12202
Q8016,P1412,Q1860
Q8016,P1412,Q150
Q8016,P1196,Q3739104
Q8016,P937,Q84
Q8016,P1411,Q35637
Q8016,P1343,Q602358
Q8016,P1343,Q19180675
Q8016,P1343,Q67311526
Q8016,P1343,Q15987490
Q8016,P1343,Q867541
Q8016,P1343,Q99413897
Q8016,P103,Q7979
Q8016,P6886,Q7979
Q8016,P6886,Q150
Q8016,P6275,Q71521142
Q8016,P7763,Q73555012
Q8016,P945,Q145
Q8016,P945,Q174193
Q8016,P552,Q789447
Q8016,P1050,Q186676
Q102813,P106,Q10800557
Q102813,P106,Q2059704
Q102813,P106,Q33231
Q102813,P106,Q36180
Q102813,P106,Q639669
Q102813,P106,Q2259451
Q102813,P106,Q33999
Q102813,P106,Q10798782
Q102813,P509,Q47912
Q102813,P20,Q60
Q102813,P166,Q103916
Q102813,P166,Q81180
Q102813,P166,Q17985761
Q102813,P1196,Q3739104
Q102813,P1411,Q103916
Q102813,P1411,Q181883
Q102813,P1343,Q17329836
Q102813,P1343,Q67311526
Q102813,P27,Q30
Q102813,P27,Q39
Q102813,P1412,Q1860
Q102813,P1412,Q150
Q102813,P1412,Q7737
Q102813,P7763,Q73555012
Q189489,P27,Q30
Q189489,P19,Q17042
Q189489,P264,Q387539
Q189489,P264,Q4413456
Q189489,P136,Q484641
Q189489,P136,Q850412
Q189489,P136,Q211756
Q189489,P1412,Q7976
Q189489,P1412,Q1860
Q189489,P551,Q65
Q189489,P551,Q18419
Q189489,P1303,Q5994
Q189489,P1303,Q17172850
Q189489,P166,Q604370
Q189489,P101,Q222749
Q189489,P101,Q638
Q189489,P106,Q3357567
Q189489,P106,Q5716684
Q189489,P106,Q10798782
Q189489,P106,Q10800557
Q189489,P106,Q2405480
Q189489,P106,Q177220
Q65042773,P17,Q668
Q65042773,P1001,Q668
Q114589148,P136,Q959790
Q114589148,P136,Q52207399
Q114589148,P136,Q130232
Q114589148,P136,Q2484376
Q114589148,P495,Q30
Q114589148,P495,Q145
Q114589148,P495,Q38
Q114589148,P364,Q1860
Q114589148,P57,Q55294
Q114589148,P161,Q55294
Q114589148,P161,Q14540
Q114589148,P162,Q56005
Q114589148,P272,Q434841
Q114589148,P750,Q434841
Q114589148,P750,Q1005887
Q114589148,P750,Q54958752
Q114589148,P462,Q22006653
Q114589148,P437,Q47544021
Q114589148,P437,Q723685
Q83145,P641,Q2736
Q83145,P30,Q15
Q83145,P1346,Q1028
Q83145,P2922,Q108
Q229166,P106,Q33999
Q229166,P106,Q10800557
Q229166,P106,Q10798782
Q229166,P27,Q30
Q229166,P19,Q16559
Q229166,P19,Q30
Q229166,P140,Q1841
Q229166,P140,Q7066
Q229166,P551,Q2807
Q229166,P102,Q29552
Q229166,P1343,Q67311526
Q229166,P1343,Q106111559
Q229166,P1412,Q1860
Q229166,P1412,Q7976
Q229166,P103,Q1860
Q229166,P103,Q7976
Q229166,P6886,Q1860
Q229166,P6886,Q7976
Q229166,P101,Q115160932
Q36301,P19,Q18419
Q36301,P166,Q106301
Q36301,P166,Q1044427
Q36301,P166,Q822907
Q36301,P166,Q17985761
Q36301,P166,Q10294045
Q36301,P106,Q10800557
Q36301,P106,Q177220
Q36301,P106,Q10798782
Q36301,P106,Q2259451
Q36301,P106,Q2405480
Q36301,P27,Q30
Q36301,P69,Q49210
Q36301,P412,Q30903
Q36301,P1576,Q83364
Q36301,P1411,Q103618
Q36301,P1411,Q106301
Q36301,P1412,Q1860
Q36301,P1303,Q17172850
Q36301,P102,Q29552
Q36301,P1343,Q67311526
Q162959,P106,Q33999
Q162959,P106,Q10800557
Q162959,P106,Q10798782
Q162959,P106,Q4610556
Q162959,P106,Q3357567
Q162959,P27,Q30
Q162959,P102,Q29552
Q162959,P1412,Q1860
Q162959,P1343,Q67311526
Q162959,P103,Q7976
Q162959,P103,Q1860
Q162959,P6886,Q1860
Q162959,P101,Q11424
Q162959,P101,Q17143560
Q168847,P19,Q23556
Q168847,P20,Q65
Q168847,P27,Q30
Q168847,P103,Q1860
Q168847,P106,Q33999
Q168847,P106,Q177220
Q168847,P106,Q2405480
Q168847,P106,Q639669
Q168847,P509,Q12192
Q168847,P1196,Q3739104
Q168847,P1412,Q1860
Q168847,P1411,Q977915
Q168847,P1411,Q1535145
Q168847,P1411,Q922396
Q168847,P1303,Q17172850
Q168847,P1303,Q5994
Q168847,P136,Q37073
Q168847,P136,Q11366
Q168847,P136,Q11401
Q168847,P1343,Q67311526
Q168847,P140,Q5043
Q168847,P6886,Q1860
Q232000,P364,Q1860
Q232000,P364,Q1321
Q232000,P136,Q859369
Q232000,P136,Q645928
Q232000,P840,Q750
Q232000,P495,Q30
Q232000,P166,Q131520
Q232000,P166,Q41417
Q232000,P915,Q96
Q232000,P1411,Q103360
Q232000,P1411,Q131520
Q232000,P1411,Q41417
Q232000,P1411,Q102427
Q232000,P1411,Q830079
Q232000,P462,Q22006653
Q232000,P272,Q434841
Q232000,P750,Q434841
Q232000,P750,Q907311
Q232000,P750,Q54958752
Q232000,P195,Q188740
Q232000,P437,Q723685
Q232000,P5021,Q4165246
Q232000,P361,Q823422
Q29913337,P106,Q177220
Q29913337,P106,Q55960555
Q29913337,P136,Q83440
Q29913337,P1303,Q17172850
Q29913337,P27,Q30
Q599891,P17,Q30
Q445405,P106,Q488205
Q445405,P106,Q177220
Q445405,P106,Q855091
Q445405,P106,Q36834
Q445405,P27,Q30
Q445405,P412,Q31687
Q445405,P136,Q11399
Q445405,P136,Q83440
Q445405,P1303,Q17172850
Q445405,P264,Q202440
Q445405,P264,Q193023
Q445405,P172,Q49085
Q445405,P1343,Q67311526
Q445405,P1412,Q1860
Q445405,P101,Q83440
Q445405,P101,Q11399
Q445405,P101,Q638
Q445405,P101,Q27939
Q85757580,P495,Q30
Q85757580,P136,Q9335577
Q85757580,P437,Q723685
Q115804772,P495,Q30
Q115804772,P750,Q16248298
Q115804772,P364,Q1860
Q115804772,P272,Q16248298
Q115804772,P1552,Q27834579
Q115804772,P462,Q22006653
Q115804772,P136,Q157443
Q115804772,P136,Q157394
Q115804772,P136,Q200092
Q115804772,P1411,Q181883
Q193517,P106,Q33999
Q193517,P106,Q10798782
Q193517,P106,Q10800557
Q193517,P106,Q28389
Q193517,P106,Q2259451
Q193517,P27,Q145
Q193517,P27,Q30
Q193517,P166,Q1011547
Q193517,P166,Q106301
Q193517,P1343,Q67311526
Q193517,P1412,Q1860
Q193517,P103,Q1860
Q193517,P6886,Q1860
Q193517,P1050,Q186676
Q193517,P1411,Q106301
Q5373530,P106,Q33999
Q5373530,P106,Q10800557
Q5373530,P106,Q10798782
Q5373530,P27,Q27
Q54958409,P449,Q62446736
Q54958409,P136,Q1366112
Q54958409,P136,Q21010853
Q54958409,P495,Q30
Q54958409,P364,Q1860
Q54958409,P915,Q65
Q54958409,P437,Q723685
Q1976750,P106,Q13474373
Q1976750,P106,Q33999
Q1976750,P106,Q19204627
Q1976750,P27,Q30
Q1976750,P509,Q47912
Q1976750,P1196,Q3739104
Q1976750,P641,Q41323
Q1976750,P166,Q36001
Q1976750,P1412,Q1860
Q1976750,P103,Q1860
Q1976750,P6886,Q1860
Q269412,P26,Q76927
Q269412,P40,Q590227
Q269412,P40,Q280856
Q269412,P119,Q42646
Q269412,P27,Q145
Q269412,P53,Q81589
Q269412,P39,Q5352166
Q269412,P39,Q9134365
Q269412,P39,Q14931511
Q269412,P39,Q116
Q269412,P39,Q28841847
Q269412,P166,Q12192290
Q269412,P166,Q13377517
Q269412,P166,Q5361043
Q269412,P166,Q2171187
Q269412,P166,Q4710826
Q269412,P166,Q215248
Q269412,P166,Q721030
Q269412,P166,Q14420
Q269412,P166,Q976544
Q269412,P166,Q20872
Q269412,P166,Q5357263
Q269412,P166,Q10855226
Q269412,P166,Q950604
Q269412,P166,Q105339055
Q269412,P410,Q5036649
Q269412,P1412,Q1860
Q269412,P463,Q123885
Q269412,P97,Q180729
Q269412,P97,Q9134365
Q269412,P97,Q5352166
Q269412,P106,Q82955
Q269412,P106,Q116
Q269412,P106,Q2478141
Q269412,P140,Q82708
Q269412,P6886,Q7979
Q269412,P85,Q40807
Q269412,P1343,Q20078554
Q269412,P1343,Q867541
Q269412,P1343,Q15987490
Q269412,P1343,Q16082057
Q269412,P103,Q7979
Q269412,P7763,Q71887839
Q269412,P172,Q842438
Q269412,P945,Q145
Q269412,P945,Q174193
Q2562640,P495,Q30
Q2562640,P750,Q159846
Q2562640,P136,Q188473
Q2562640,P407,Q1860
Q52395487,P106,Q36180
Q52395487,P106,Q2722764
Q52395487,P106,Q82955
Q52395487,P106,Q937857
Q52395487,P27,Q414
Q52395487,P103,Q1321
Q52395487,P1412,Q1321
Q52395487,P140,Q1841
Q32522,P106,Q10798782
Q32522,P106,Q10800557
Q32522,P106,Q3282637
Q32522,P106,Q33999
Q32522,P106,Q2405480
Q32522,P106,Q2259451
Q32522,P106,Q131524
Q32522,P106,Q1053574
Q32522,P106,Q43845
Q32522,P106,Q2526255
Q32522,P26,Q35332
Q32522,P27,Q30
Q32522,P103,Q7976
Q32522,P103,Q1860
Q32522,P166,Q1062026
Q32522,P166,Q501058
Q32522,P166,Q56085709
Q32522,P166,Q17985761
Q32522,P551,Q65
Q32522,P451,Q35332
Q32522,P1412,Q1860
Q32522,P102,Q29552
Q32522,P1343,Q67311526
Q32522,P1343,Q106111559
Q32522,P6886,Q1860
Q32522,P463,Q16781948
Q32522,P1050,Q132971
Q41351,P106,Q33999
Q41351,P106,Q10800557
Q41351,P106,Q2526255
Q41351,P106,Q3282637
Q41351,P106,Q2405480
Q41351,P106,Q948329
Q41351,P106,Q10798782
Q41351,P106,Q1053574
Q41351,P106,Q578109
Q41351,P27,Q30
Q41351,P69,Q49112
Q41351,P19,Q65
Q41351,P166,Q640353
Q41351,P166,Q103618
Q41351,P166,Q1011547
Q41351,P166,Q105447
Q41351,P166,Q268200
Q41351,P166,Q787123
Q41351,P166,Q463085
Q41351,P166,Q687123
Q41351,P166,Q1129487
Q41351,P166,Q56085709
Q41351,P166,Q822907
Q41351,P166,Q17985761
Q41351,P166,Q10294045
Q41351,P1411,Q106301
Q41351,P1411,Q103618
Q41351,P1412,Q150
Q41351,P1412,Q1860
Q41351,P102,Q29552
Q41351,P1343,Q67311526
Q41351,P103,Q1860
Q41351,P6886,Q1860
Q41351,P937,Q30
Q310367,P27,Q30
Q310367,P19,Q60
Q310367,P106,Q36180
Q310367,P106,Q28389
Q310367,P106,Q10798782
Q310367,P106,Q10800557
Q310367,P106,Q2405480
Q310367,P106,Q3282637
Q310367,P106,Q2259451
Q310367,P106,Q578109
Q310367,P69,Q523926
Q310367,P1343,Q67311526
Q310367,P166,Q989442
Q310367,P166,Q17985761
Q310367,P1412,Q1860
Q310367,P103,Q1860
Q310367,P6886,Q1860
Q112430183,P495,Q668
Q112430183,P364,Q8097
Q112430183,P364,Q1568
Q112430183,P136,Q471839
Q360531,P106,Q10798782
Q360531,P106,Q10800557
Q360531,P106,Q2259451
Q360531,P106,Q33999
Q360531,P106,Q3665646
Q360531,P106,Q639669
Q360531,P27,Q30
Q360531,P19,Q17042
Q360531,P140,Q432
Q360531,P172,Q49085
Q360531,P1411,Q106291
Q360531,P166,Q106291
Q360531,P166,Q1011547
Q360531,P641,Q5372
Q360531,P1412,Q1860
Q360531,P103,Q1860
Q360531,P6886,Q1860
Q360531,P101,Q11424
Q360531,P101,Q6010
Q102338984,P27,Q30
Q102338984,P69,Q49210
Q102338984,P106,Q28389
Q102338984,P106,Q33999
Q102338984,P106,Q947873
Q102338984,P106,Q245068
Q102338984,P106,Q15077007
Q102338984,P106,Q36180
Q102338984,P1412,Q1860
Q102338984,P103,Q1860
Q102338984,P6886,Q1860
Q631103,P58,Q14540
Q631103,P161,Q14540
Q631103,P364,Q1860
Q631103,P136,Q52207310
Q631103,P136,Q860626
Q631103,P495,Q30
Q631103,P915,Q172
Q631103,P462,Q22006653
Q631103,P750,Q159846
Q631103,P750,Q907311
Q631103,P195,Q188740
Q631103,P437,Q723685
Q631103,P5021,Q4165246
Q631103,P5021,Q85783379
Q41421,P19,Q18419
Q41421,P166,Q943106
Q41421,P166,Q17144
Q41421,P27,Q30
Q41421,P106,Q3665646
Q41421,P106,Q131524
Q41421,P106,Q18814623
Q41421,P641,Q5372
Q41421,P1412,Q1860
Q41421,P1411,Q943106
Q41421,P1411,Q4835465
Q41421,P172,Q49085
Q41421,P551,Q18419
Q41421,P552,Q3039938
Q41421,P1532,Q30
Q41421,P1343,Q67311526
Q41421,P118,Q155223
Q41421,P103,Q1860
Q41421,P6886,Q1860
Q1356213,P57,Q337658
Q1356213,P58,Q337658
Q1356213,P162,Q37079
Q1356213,P136,Q2297927
Q1356213,P136,Q188473
Q1356213,P364,Q1860
Q1356213,P495,Q30
Q1356213,P161,Q37079
Q1356213,P750,Q159846
Q1356213,P86,Q76364
Q1356213,P272,Q159846
Q121435074,P495,Q884
Q121435074,P364,Q9176
Q116025865,P495,Q30
Q116025865,P364,Q1860
Q116025865,P364,Q9176
Q116025865,P136,Q130232
Q116025865,P462,Q22006653
Q116025865,P5021,Q4165246
Q720581,P106,Q33999
Q720581,P106,Q36180
Q720581,P106,Q2405480
Q720581,P106,Q28389
Q720581,P106,Q10800557
Q720581,P106,Q10798782
Q720581,P106,Q3282637
Q720581,P27,Q30
Q720581,P1412,Q1860
Q720581,P103,Q1860
Q720581,P6886,Q1860
Q720581,P20,Q65
Q720581,P463,Q8038459
Q720581,P1196,Q3739104
Q720581,P1303,Q17172850
Q152316,P27,Q145
Q152316,P53,Q81589
Q152316,P410,Q5036649
Q152316,P140,Q82708
Q152316,P1343,Q17290934
Q152316,P1343,Q67311526
Q152316,P106,Q189290
Q152316,P106,Q12362622
Q152316,P97,Q4971429
Q152316,P551,Q207385
Q152316,P551,Q172
Q152316,P166,Q604370
Q152316,P1412,Q1860
Q152316,P1412,Q7979
Q152316,P103,Q7979
Q152316,P6886,Q7979
Q152316,P945,Q145
Q152316,P1290,Q153330
Q152316,P3716,Q11573099
Q152316,P1340,Q17122834
Q152316,P22,Q43274
Q152316,P172,Q42406
Q152316,P463,Q645968
Q3185931,P22,Q1004037
Q3185931,P27,Q756617
Q3185931,P140,Q855585
Q3185931,P106,Q2478141
Q3185931,P1412,Q9035
Q3185931,P103,Q9035
Q3185931,P3716,Q11573099
Q229545,P106,Q10798782
Q229545,P106,Q10800557
Q229545,P106,Q177220
Q229545,P106,Q4610556
Q229545,P106,Q36180
Q229545,P106,Q33999
Q229545,P27,Q30
Q229545,P19,Q1297
Q229545,P172,Q42406
Q229545,P1340,Q17122705
Q229545,P1303,Q17172850
Q229545,P1412,Q1860
Q229545,P166,Q17985761
Q229545,P20,Q65
Q229545,P101,Q115160932
Q3358600,P641,Q41323
Q3358600,P17,Q30
Q23517,P106,Q33999
Q23517,P106,Q36180
Q23517,P106,Q639669
Q23517,P106,Q245068
Q23517,P106,Q28389
Q23517,P106,Q2722764
Q23517,P106,Q2405480
Q23517,P106,Q2526255
Q23517,P106,Q10800557
Q23517,P106,Q18545066
Q23517,P106,Q947873
Q23517,P106,Q3282637
Q23517,P106,Q2059704
Q23517,P106,Q10798782
Q23517,P106,Q578109
Q23517,P27,Q145
Q23517,P135,Q7066
Q23517,P166,Q1044427
Q23517,P166,Q989442
Q23517,P136,Q187760
Q23517,P1412,Q1860
Q23517,P1343,Q67311526
Q23517,P6275,Q71521142
Q23517,P6553,L485
Q23517,P103,Q7979
Q23517,P6886,Q7979
Q23517,P7763,Q73555012
Q23517,P172,Q42406
Q23517,P140,Q7066
Q23517,P551,Q60
Q59215,P106,Q10800557
Q59215,P106,Q2526255
Q59215,P106,Q3282637
Q59215,P106,Q43845
Q59215,P106,Q2259451
Q59215,P106,Q33999
Q59215,P106,Q1053574
Q59215,P106,Q10798782
Q59215,P106,Q2405480
Q59215,P106,Q3578589
Q59215,P106,Q3455803
Q59215,P106,Q4610556
Q59215,P106,Q28389
Q59215,P27,Q30
Q59215,P166,Q1789030
Q59215,P166,Q10855271
Q59215,P166,Q103360
Q59215,P166,Q1131356
Q59215,P166,Q17144
Q59215,P166,Q1631998
Q59215,P166,Q1738793
Q59215,P166,Q13452524
Q59215,P166,Q727328
Q59215,P166,Q400007
Q59215,P1411,Q103916
Q59215,P1411,Q103360
Q59215,P1411,Q102427
Q59215,P552,Q789447
Q59215,P1412,Q1860
Q59215,P108,Q126399
Q59215,P136,Q21590660
Q59215,P1343,Q67311526
Q59215,P103,Q1860
Q59215,P6886,Q1860
Q59215,P937,Q30
Q9543,P106,Q10800557
Q9543,P106,Q3282637
Q9543,P106,Q947873
Q9543,P106,Q177220
Q9543,P27,Q668
Q9543,P27,Q145
Q9543,P140,Q432
Q9543,P552,Q3039938
Q9543,P937,Q668
Q9543,P1303,Q17172850
Q4573,P1411,Q106291
Q4573,P1411,Q723830
Q4573,P1411,Q1627408
Q4573,P1411,Q1535145
Q4573,P1411,Q641316
Q4573,P1411,Q548389
Q4573,P1411,Q4220900
Q4573,P1411,Q400007
Q4573,P140,Q1841
Q4573,P1412,Q1860
Q4573,P1343,Q67311526
Q4573,P103,Q1860
Q4573,P106,Q10800557
Q4573,P106,Q948329
Q4573,P106,Q33999
Q4573,P106,Q3282637
Q4573,P106,Q2259451
Q4573,P106,Q28389
Q4573,P106,Q10798782
Q4573,P106,Q2405480
Q4573,P106,Q937857
Q4573,P166,Q13452531
Q4573,P166,Q10855271
Q4573,P166,Q400007
Q4573,P166,Q723830
Q4573,P166,Q106291
Q4573,P166,Q640353
Q4573,P166,Q4220900
Q4573,P166,Q1738793
Q4573,P166,Q833163
Q4573,P166,Q292044
Q4573,P166,Q12201477
Q4573,P166,Q716909
Q4573,P166,Q1011547
Q4573,P166,Q209459
Q4573,P166,Q105447
Q4573,P1196,Q3739104
Q4573,P27,Q145
Q4573,P937,Q145
Q4573,P641,Q2736
Q334,P47,Q833
Q334,P47,Q252
Q334,P37,Q1860
Q334,P37,Q727694
Q334,P37,Q5885
Q334,P463,Q1065
Q334,P463,Q7785
Q334,P463,Q7825
Q334,P463,Q170481
Q334,P463,Q191384
